JobseekerID,VacancyID,Rating
21739,36317,5
21739,40796,5
21739,46179,5
21739,45907,2
21739,32231,3
21739,29312,5
21739,31318,5
13585,42115,1
13585,47877,1
13585,49070,4
16301,34503,4
16301,47893,3
17227,49442,4
17227,34552,5
17227,46906,4
17227,31449,3
17227,27439,2
17227,49003,2
17227,32371,5
17227,40190,4
17227,34616,3
17227,26275,4
17227,33711,4
17227,32548,1
20228,43750,2
20228,36317,4
20228,40796,1
20228,46179,4
20228,45907,2
20228,32231,4
20228,29312,1
20228,31318,4
20415,41388,5
20415,32429,5
11960,48836,1
12119,31406,5
12119,42370,5
12119,47662,4
12119,25147,5
12119,40011,5
12119,46888,4
12119,35259,4
12119,47790,4
12119,33733,4
12119,49493,5
12119,38168,4
12119,25304,4
10396,46107,5
10396,30660,5
17377,31482,1
17377,39906,4
17377,30974,1
17377,27612,5
17377,43219,5
17377,48805,4
17377,27201,5
17377,26410,5
17377,25981,4
17377,38575,1
17377,41829,2
17377,35884,1
12603,31482,5
12603,39906,5
12603,30974,3
12603,27612,3
12603,43219,3
12603,48805,4
12603,27201,3
12603,26410,4
12603,25981,5
12603,38575,2
12603,41829,4
12603,35884,4
22255,30119,4
22255,40904,2
22255,30121,1
22255,32373,4
22255,45648,2
22255,49895,2
22255,29596,4
22255,26213,4
22255,26304,4
22255,33681,3
22255,36942,2
22255,43574,1
21931,44036,1
21931,30961,4
21931,37018,4
21931,49215,2
21931,33869,4
21931,40679,3
21931,30556,5
21931,31303,2
21931,27889,4
21931,37683,1
21931,31125,1
10560,44036,4
10560,30961,2
10560,37018,2
10560,49215,3
10560,33869,4
10560,40679,2
10560,30556,4
10560,31303,5
10560,27889,5
10560,37683,1
10560,31125,4
23232,48573,2
23232,37118,4
24830,30119,2
24830,40904,4
24830,30121,1
24830,32373,1
24830,45648,4
24830,49895,2
24830,29596,4
24830,26213,1
24830,26304,3
24830,33681,3
24830,36942,5
24830,43574,3
17810,44760,1
17810,42118,3
17810,39236,1
18990,34121,4
18990,36207,3
18990,25837,1
18990,33680,1
20836,35492,5
10371,31068,2
13836,49442,4
13836,34552,4
13836,46906,5
13836,31449,5
13836,27439,5
13836,49003,4
13836,32371,5
13836,40190,5
13836,34616,5
13836,26275,4
13836,33711,4
13836,32548,5
24938,35527,5
24938,41279,4
21392,28143,1
23369,36419,2
23369,43723,1
23369,47535,1
15256,34155,2
10183,49455,2
10183,32112,4
11617,31406,2
11617,42370,4
11617,47662,5
11617,25147,2
11617,40011,5
11617,46888,4
11617,35259,3
11617,47790,5
11617,33733,1
11617,49493,5
11617,38168,4
11617,25304,4
19312,25709,4
19312,35073,5
19312,36404,5
19903,44258,4
19903,42866,1
19903,34855,3
19903,39162,1
19903,25916,1
19903,43983,1
19903,34765,1
19903,36472,4
19903,38855,3
19903,33139,4
19903,30352,2
19903,37837,2
23772,44088,4
23772,48362,1
23772,25506,4
23772,33348,5
16789,47336,2
16789,30629,2
16789,47851,1
16789,37479,1
16789,37485,1
16789,39363,4
16789,33395,1
16789,34281,5
16789,25958,2
16789,42112,2
16789,29004,4
16789,27598,4
22246,28802,5
14309,27296,3
14309,29431,4
14309,31810,2
14549,44088,1
14549,48362,5
14549,25506,4
14549,33348,3
15272,42115,5
15272,47877,1
15272,49070,1
17134,34778,4
17134,40293,5
17134,46395,5
15351,44342,5
15351,32678,2
15351,43336,3
15351,49682,2
15351,26923,4
15351,48307,3
15351,33109,2
15351,42161,3
15351,29222,3
15351,35371,1
15351,30115,4
15351,35670,5
21535,30787,3
21535,46137,4
21535,46061,5
21535,32940,1
21535,36843,2
21535,36324,2
21535,49283,2
21535,25187,2
21535,43270,1
21535,39279,1
21535,33180,4
21535,29469,3
22191,34808,4
22191,36153,1
22191,38808,4
22191,33811,5
22191,25023,4
22191,46131,5
22191,38183,3
22191,31567,4
22191,35983,4
22191,45516,2
22191,34743,4
22191,28764,3
21420,27600,1
21420,28947,1
21420,25342,2
21784,44465,3
21784,27711,2
21784,30353,3
21784,39955,1
21784,34232,3
21784,27340,4
21784,27132,2
21784,37875,4
21784,35408,1
18824,47336,4
18824,30629,4
18824,47851,4
18824,37479,3
18824,37485,3
18824,39363,1
18824,33395,4
18824,34281,4
18824,25958,4
18824,42112,4
18824,29004,4
18824,27598,4
11301,27280,4
11301,37140,5
23094,49442,2
23094,34552,4
23094,46906,4
23094,31449,4
23094,27439,5
23094,49003,4
23094,32371,4
23094,40190,3
23094,34616,1
23094,26275,1
23094,33711,1
23094,32548,5
17327,41388,1
17327,32429,4
14317,28802,1
14823,29737,2
14823,25899,3
14823,33246,2
14823,43590,2
14823,45107,5
14823,29231,1
14823,43627,5
14823,32890,3
14823,49171,1
14823,34033,1
14823,32627,4
14823,25306,4
13038,40424,2
13038,25862,3
13038,34161,1
13038,28701,3
13038,26058,4
13038,45813,5
13038,48161,1
13038,34938,1
13038,49156,5
13038,45978,3
13038,46558,5
13038,27359,1
10550,34808,3
10550,36153,3
10550,38808,4
10550,33811,1
10550,25023,3
10550,46131,1
10550,38183,5
10550,31567,3
10550,35983,4
10550,45516,4
10550,34743,1
10550,28764,3
15154,48978,4
14264,39069,4
14264,31366,3
14264,32311,4
14264,32127,2
14264,37710,1
14264,42119,4
14264,45452,5
14264,40802,3
14264,40283,2
14264,42948,4
14264,27350,4
14264,38792,2
10909,31068,5
20417,44258,2
20417,42866,5
20417,34855,5
20417,39162,4
20417,25916,4
20417,43983,2
20417,34765,4
20417,36472,3
20417,38855,4
20417,33139,4
20417,30352,1
20417,37837,4
15923,44760,2
15923,42118,5
15923,39236,5
21313,36897,5
21313,25648,1
21313,44692,4
21313,31816,4
20911,40424,5
20911,25862,5
20911,34161,4
20911,28701,5
20911,26058,4
20911,45813,3
20911,48161,5
20911,34938,4
20911,49156,2
20911,45978,5
20911,46558,5
20911,27359,5
16878,36419,1
16878,43723,4
16878,47535,2
17935,43851,4
17935,46318,3
17935,39112,1
17935,33391,3
14597,31482,5
14597,39906,4
14597,30974,4
14597,27612,5
14597,43219,4
14597,48805,5
14597,27201,5
14597,26410,5
14597,25981,5
14597,38575,4
14597,41829,5
14597,35884,4
10157,43396,4
19240,31451,4
19240,47130,5
19240,46802,2
19240,31448,3
19240,43115,3
19240,47312,4
19240,29266,5
19240,30831,1
19240,38375,2
19240,31808,3
19240,38477,5
19240,44216,3
12855,44258,5
12855,42866,4
12855,34855,3
12855,39162,4
12855,25916,3
12855,43983,4
12855,34765,4
12855,36472,4
12855,38855,1
12855,33139,5
12855,30352,4
12855,37837,2
10794,31406,1
10794,42370,3
10794,47662,5
10794,25147,1
10794,40011,4
10794,46888,5
10794,35259,3
10794,47790,4
10794,33733,3
10794,49493,4
10794,38168,4
10794,25304,2
11917,48978,4
24850,48799,3
24850,48114,1
24850,44970,5
24850,47916,3
24850,40631,4
24850,45510,3
24850,49445,2
24850,27024,4
24850,38553,2
24850,46596,2
24850,44858,4
24850,34476,1
16448,36419,2
16448,43723,2
16448,47535,4
20583,47336,3
20583,30629,3
20583,47851,5
20583,37479,3
20583,37485,1
20583,39363,5
20583,33395,2
20583,34281,2
20583,25958,1
20583,42112,4
20583,29004,5
20583,27598,2
18166,44603,5
18166,25460,4
18166,26355,4
18166,49498,4
15176,34808,3
15176,36153,1
15176,38808,4
15176,33811,5
15176,25023,4
15176,46131,5
15176,38183,3
15176,31567,5
15176,35983,3
15176,45516,1
15176,34743,4
15176,28764,3
19853,36071,1
19853,44707,3
19853,26389,4
19853,40044,1
19853,48452,2
19853,28624,4
19853,27035,4
19853,26618,5
19853,48434,4
19853,46816,5
19853,30359,2
19853,27805,3
22838,33781,4
22838,36232,5
22838,41360,4
19777,31080,4
19777,27268,5
21133,30074,4
21133,47456,5
13976,25769,4
10580,31080,4
10580,27268,1
24751,31451,5
24751,47130,4
24751,46802,4
24751,31448,5
24751,43115,4
24751,47312,5
24751,29266,5
24751,30831,4
24751,38375,4
24751,31808,2
24751,38477,4
24751,44216,5
11172,37114,3
11172,39641,2
11172,26172,4
14218,25769,4
20283,44036,5
20283,30961,4
20283,37018,5
20283,49215,4
20283,33869,5
20283,40679,5
20283,30556,2
20283,31303,5
20283,27889,4
20283,37683,5
20283,31125,4
11285,31451,2
11285,47130,5
11285,46802,4
11285,31448,4
11285,43115,4
11285,47312,2
11285,29266,3
11285,30831,4
11285,38375,4
11285,31808,3
11285,38477,1
11285,44216,2
14967,48799,5
14967,48114,4
14967,44970,4
14967,47916,4
14967,40631,5
14967,45510,4
14967,49445,5
14967,27024,5
14967,38553,4
14967,46596,5
14967,44858,5
14967,34476,3
22824,39354,5
15719,31406,3
15719,42370,4
15719,47662,2
15719,25147,5
15719,40011,1
15719,46888,1
15719,35259,2
15719,47790,4
15719,33733,3
15719,49493,2
15719,38168,1
15719,25304,3
22086,35527,2
22086,41279,3
20307,49455,1
20307,32112,5
18828,38599,2
18828,49247,3
10854,35664,5
10854,34545,5
10854,26940,4
10854,41672,2
10854,35910,4
10854,47387,4
10854,37091,4
10854,29681,2
10854,31508,1
10854,27333,3
10854,28925,3
10854,41688,4
16350,46618,3
16350,36966,4
20323,46889,4
20323,26791,3
17843,47336,3
17843,30629,4
17843,47851,2
17843,37479,1
17843,37485,3
17843,39363,2
17843,33395,3
17843,34281,3
17843,25958,1
17843,42112,3
17843,29004,4
17843,27598,4
10313,41662,5
10313,48744,3
19353,48190,3
11182,30356,4
14175,27296,2
14175,29431,5
14175,31810,2
14452,48799,4
14452,48114,3
14452,44970,4
14452,47916,2
14452,40631,1
14452,45510,2
14452,49445,4
14452,27024,4
14452,38553,1
14452,46596,1
14452,44858,2
14452,34476,1
17100,34155,4
15887,27296,1
15887,29431,3
15887,31810,1
15068,38599,5
15068,49247,5
18505,30074,5
18505,47456,5
14216,29737,4
14216,25899,2
14216,33246,1
14216,43590,5
14216,45107,2
14216,29231,3
14216,43627,3
14216,32890,3
14216,49171,2
14216,34033,4
14216,32627,5
14216,25306,2
10803,36897,3
10803,25648,3
10803,44692,4
10803,31816,3
10222,44465,3
10222,27711,1
10222,30353,4
10222,39955,4
10222,34232,4
10222,27340,1
10222,27132,4
10222,37875,1
10222,35408,2
14813,27280,4
14813,37140,1
10612,41465,5
10612,30446,4
10612,30432,5
10612,31098,4
10612,48617,4
10612,35208,5
10612,39509,5
10612,32226,4
10612,45309,5
10612,36636,5
10612,27129,4
10612,45287,5
10368,44465,3
10368,27711,3
10368,30353,3
10368,39955,2
10368,34232,3
10368,27340,4
10368,27132,4
10368,37875,4
10368,35408,4
24112,48190,2
21685,36071,4
21685,44707,5
21685,26389,4
21685,40044,2
21685,48452,4
21685,28624,4
21685,27035,4
21685,26618,4
21685,48434,5
21685,46816,4
21685,30359,5
21685,27805,5
16755,31068,5
22625,48190,2
15878,35664,4
15878,34545,4
15878,26940,5
15878,41672,4
15878,35910,4
15878,47387,5
15878,37091,5
15878,29681,5
15878,31508,5
15878,27333,5
15878,28925,5
15878,41688,4
14127,48564,5
14127,48966,5
14127,47324,4
14127,29568,4
14127,49591,2
14127,49212,4
14127,30108,1
14127,31229,4
14127,44946,1
14127,31106,5
14127,43011,3
14127,25656,1
20211,44036,5
20211,30961,1
20211,37018,3
20211,49215,2
20211,33869,2
20211,40679,4
20211,30556,2
20211,31303,5
20211,27889,5
20211,37683,1
20211,31125,5
17568,25858,3
24376,35664,5
24376,34545,1
24376,26940,4
24376,41672,4
24376,35910,4
24376,47387,5
24376,37091,4
24376,29681,5
24376,31508,5
24376,27333,4
24376,28925,5
24376,41688,4
18657,41662,5
18657,48744,5
13457,47336,1
13457,30629,2
13457,47851,4
13457,37479,3
13457,37485,3
13457,39363,5
13457,33395,2
13457,34281,2
13457,25958,4
13457,42112,4
13457,29004,2
13457,27598,3
14844,41465,3
14844,30446,5
14844,30432,5
14844,31098,5
14844,48617,5
14844,35208,4
14844,39509,5
14844,32226,5
14844,45309,4
14844,36636,5
14844,27129,1
14844,45287,5
21989,31451,4
21989,47130,4
21989,46802,1
21989,31448,1
21989,43115,4
21989,47312,3
21989,29266,2
21989,30831,2
21989,38375,2
21989,31808,5
21989,38477,4
21989,44216,3
18773,44258,4
18773,42866,5
18773,34855,4
18773,39162,5
18773,25916,4
18773,43983,1
18773,34765,5
18773,36472,2
18773,38855,5
18773,33139,3
18773,30352,5
18773,37837,5
17220,43396,5
15750,48978,3
24220,40807,5
24220,35976,3
24402,49442,4
24402,34552,5
24402,46906,4
24402,31449,5
24402,27439,5
24402,49003,2
24402,32371,4
24402,40190,5
24402,34616,5
24402,26275,4
24402,33711,5
24402,32548,5
10310,34778,2
10310,40293,3
10310,46395,2
19037,48190,4
19518,41388,1
19518,32429,4
19912,42823,4
19912,36548,5
19912,31262,5
19912,30512,5
19912,38451,4
19912,41627,1
19912,36313,5
19912,36910,1
19912,34519,4
19912,26315,5
19912,36722,5
19912,28432,5
12326,43396,4
14620,27296,4
14620,29431,5
14620,31810,5
16493,48573,2
16493,37118,5
16963,27099,2
16963,30264,4
16963,31199,2
16963,41481,4
16963,39605,4
16963,38608,4
12204,25769,4
15181,47336,3
15181,30629,3
15181,47851,5
15181,37479,3
15181,37485,4
15181,39363,5
15181,33395,3
15181,34281,2
15181,25958,4
15181,42112,5
15181,29004,4
15181,27598,2
17266,44760,3
17266,42118,4
17266,39236,4
16914,31068,5
10991,42115,4
10991,47877,2
10991,49070,3
11362,29737,4
11362,25899,4
11362,33246,5
11362,43590,3
11362,45107,4
11362,29231,4
11362,43627,2
11362,32890,5
11362,49171,5
11362,34033,5
11362,32627,5
11362,25306,4
13152,25858,3
18689,35549,4
10647,34503,5
10647,47893,5
21414,48978,4
17708,44342,1
17708,32678,3
17708,43336,3
17708,49682,2
17708,26923,4
17708,48307,2
17708,33109,5
17708,42161,4
17708,29222,4
17708,35371,4
17708,30115,5
17708,35670,4
19870,44342,4
19870,32678,1
19870,43336,2
19870,49682,4
19870,26923,1
19870,48307,1
19870,33109,4
19870,42161,4
19870,29222,4
19870,35371,2
19870,30115,2
19870,35670,4
15429,49455,1
15429,32112,4
23651,37114,5
23651,39641,3
23651,26172,3
11296,39354,4
11461,34808,3
11461,36153,3
11461,38808,4
11461,33811,4
11461,25023,2
11461,46131,1
11461,38183,5
11461,31567,3
11461,35983,4
11461,45516,2
11461,34743,4
11461,28764,4
18309,27600,4
18309,28947,4
18309,25342,5
24708,35492,4
20937,38211,4
24735,44036,5
24735,30961,2
24735,37018,3
24735,49215,2
24735,33869,4
24735,40679,1
24735,30556,4
24735,31303,4
24735,27889,4
24735,37683,1
24735,31125,5
16292,29737,2
16292,25899,2
16292,33246,2
16292,43590,4
16292,45107,4
16292,29231,4
16292,43627,2
16292,32890,3
16292,49171,4
16292,34033,4
16292,32627,4
16292,25306,1
15781,31080,4
15781,27268,4
12898,40424,1
12898,25862,4
12898,34161,2
12898,28701,4
12898,26058,5
12898,45813,5
12898,48161,4
12898,34938,2
12898,49156,5
12898,45978,3
12898,46558,4
12898,27359,1
21161,48190,3
20778,34808,4
20778,36153,4
20778,38808,5
20778,33811,5
20778,25023,4
20778,46131,5
20778,38183,1
20778,31567,4
20778,35983,3
20778,45516,4
20778,34743,3
20778,28764,4
16109,34121,4
16109,36207,4
16109,25837,4
16109,33680,4
24338,37114,5
24338,39641,4
24338,26172,2
19123,25858,4
21059,35492,4
11925,35664,2
11925,34545,4
11925,26940,5
11925,41672,2
11925,35910,4
11925,47387,4
11925,37091,4
11925,29681,5
11925,31508,2
11925,27333,4
11925,28925,5
11925,41688,2
16031,42115,5
16031,47877,4
16031,49070,5
19275,36151,4
19275,28211,5
19275,39096,4
15405,34121,1
15405,36207,4
15405,25837,3
15405,33680,3
19857,36419,4
19857,43723,5
19857,47535,4
22612,42115,3
22612,47877,4
22612,49070,4
15050,44603,2
15050,25460,4
15050,26355,4
15050,49498,1
13936,31080,4
13936,27268,3
11783,48573,2
11783,37118,2
15541,43396,4
23981,44465,4
23981,27711,4
23981,30353,4
23981,39955,4
23981,34232,5
23981,27340,1
23981,27132,2
23981,37875,3
23981,35408,4
24946,35492,1
11157,48655,4
11157,31791,4
18147,43851,5
18147,46318,4
18147,39112,4
18147,33391,4
14206,49442,5
14206,34552,4
14206,46906,4
14206,31449,4
14206,27439,4
14206,49003,2
14206,32371,5
14206,40190,5
14206,34616,5
14206,26275,5
14206,33711,5
14206,32548,4
20353,47336,4
20353,30629,5
20353,47851,1
20353,37479,4
20353,37485,3
20353,39363,5
20353,33395,4
20353,34281,4
20353,25958,2
20353,42112,4
20353,29004,5
20353,27598,3
17091,38599,4
17091,49247,1
21202,27600,5
21202,28947,5
21202,25342,2
14497,44342,4
14497,32678,4
14497,43336,4
14497,49682,4
14497,26923,5
14497,48307,4
14497,33109,5
14497,42161,4
14497,29222,5
14497,35371,5
14497,30115,5
14497,35670,4
17881,27296,4
17881,29431,1
17881,31810,4
17933,31482,4
17933,39906,3
17933,30974,3
17933,27612,4
17933,43219,4
17933,48805,3
17933,27201,2
17933,26410,4
17933,25981,2
17933,38575,3
17933,41829,5
17933,35884,1
21824,49442,5
21824,34552,1
21824,46906,3
21824,31449,3
21824,27439,4
21824,49003,4
21824,32371,1
21824,40190,2
21824,34616,5
21824,26275,3
21824,33711,4
21824,32548,3
20834,40424,2
20834,25862,4
20834,34161,4
20834,28701,3
20834,26058,4
20834,45813,1
20834,48161,1
20834,34938,4
20834,49156,4
20834,45978,1
20834,46558,4
20834,27359,2
16345,28143,1
13091,35664,1
13091,34545,1
13091,26940,5
13091,41672,1
13091,35910,4
13091,47387,4
13091,37091,4
13091,29681,5
13091,31508,4
13091,27333,1
13091,28925,4
13091,41688,2
11663,34155,4
20253,34778,4
20253,40293,1
20253,46395,2
10653,33781,4
10653,36232,5
10653,41360,2
21317,48573,4
21317,37118,2
13747,30074,2
13747,47456,2
12560,36897,3
12560,25648,3
12560,44692,2
12560,31816,4
21478,46889,1
21478,26791,5
24897,33781,1
24897,36232,4
24897,41360,3
11992,36071,3
11992,44707,4
11992,26389,2
11992,40044,4
11992,48452,2
11992,28624,4
11992,27035,4
11992,26618,5
11992,48434,5
11992,46816,4
11992,30359,3
11992,27805,1
19567,47200,4
19567,40080,4
17513,39762,5
17513,47650,3
17513,30243,3
17513,42107,5
17513,47527,4
17513,30257,3
17513,26134,3
17513,46101,4
17513,45940,4
17513,49399,4
17513,49352,3
17513,42482,4
16586,37114,4
16586,39641,5
16586,26172,3
23613,44258,3
23613,42866,4
23613,34855,4
23613,39162,5
23613,25916,4
23613,43983,5
23613,34765,5
23613,36472,4
23613,38855,4
23613,33139,1
23613,30352,2
23613,37837,5
10948,33781,4
10948,36232,3
10948,41360,4
12656,30119,4
12656,40904,5
12656,30121,4
12656,32373,3
12656,45648,4
12656,49895,5
12656,29596,4
12656,26213,5
12656,26304,5
12656,33681,5
12656,36942,5
12656,43574,5
15934,43851,4
15934,46318,4
15934,39112,5
15934,33391,1
15034,46618,2
15034,36966,2
24521,31080,5
24521,27268,4
11632,25769,1
16771,42823,5
16771,36548,5
16771,31262,5
16771,30512,4
16771,38451,5
16771,41627,1
16771,36313,4
16771,36910,2
16771,34519,5
16771,26315,5
16771,36722,5
16771,28432,5
18354,46889,5
18354,26791,1
14161,31482,4
14161,39906,4
14161,30974,3
14161,27612,1
14161,43219,2
14161,48805,1
14161,27201,2
14161,26410,4
14161,25981,4
14161,38575,1
14161,41829,5
14161,35884,2
14792,37114,5
14792,39641,5
14792,26172,1
14555,35527,3
14555,41279,2
24391,39069,3
24391,31366,2
24391,32311,4
24391,32127,1
24391,37710,2
24391,42119,5
24391,45452,4
24391,40802,2
24391,40283,2
24391,42948,1
24391,27350,1
24391,38792,3
19727,30787,1
19727,46137,3
19727,46061,2
19727,32940,2
19727,36843,4
19727,36324,5
19727,49283,5
19727,25187,1
19727,43270,1
19727,39279,5
19727,33180,2
19727,29469,2
16871,27296,2
16871,29431,1
16871,31810,1
14634,34503,4
14634,47893,3
20545,41388,4
20545,32429,2
18275,35527,4
18275,41279,4
22437,48978,5
12949,34503,4
12949,47893,1
14117,29737,4
14117,25899,5
14117,33246,5
14117,43590,3
14117,45107,2
14117,29231,4
14117,43627,4
14117,32890,5
14117,49171,5
14117,34033,5
14117,32627,5
14117,25306,5
21193,36419,4
21193,43723,3
21193,47535,5
15051,28143,2
11376,33781,4
11376,36232,3
11376,41360,4
23574,35527,3
23574,41279,1
18884,48836,5
13734,49442,5
13734,34552,4
13734,46906,5
13734,31449,4
13734,27439,4
13734,49003,2
13734,32371,5
13734,40190,5
13734,34616,4
13734,26275,4
13734,33711,4
13734,32548,5
13034,31080,2
13034,27268,3
18331,30119,5
18331,40904,5
18331,30121,4
18331,32373,5
18331,45648,5
18331,49895,4
18331,29596,5
18331,26213,5
18331,26304,5
18331,33681,4
18331,36942,5
18331,43574,4
11102,44088,5
11102,48362,1
11102,25506,4
11102,33348,5
11442,28143,3
24889,43396,4
17273,44036,3
17273,30961,4
17273,37018,4
17273,49215,2
17273,33869,5
17273,40679,2
17273,30556,5
17273,31303,1
17273,27889,4
17273,37683,4
17273,31125,3
23318,25858,5
22746,28143,4
14454,27296,4
14454,29431,4
14454,31810,5
22220,41465,4
22220,30446,1
22220,30432,4
22220,31098,3
22220,48617,1
22220,35208,4
22220,39509,2
22220,32226,2
22220,45309,1
22220,36636,2
22220,27129,4
22220,45287,1
21187,39069,2
21187,31366,2
21187,32311,4
21187,32127,1
21187,37710,3
21187,42119,3
21187,45452,1
21187,40802,4
21187,40283,4
21187,42948,4
21187,27350,4
21187,38792,2
21152,25709,5
21152,35073,4
21152,36404,1
14571,39069,4
14571,31366,2
14571,32311,4
14571,32127,2
14571,37710,3
14571,42119,5
14571,45452,1
14571,40802,2
14571,40283,3
14571,42948,1
14571,27350,4
14571,38792,2
18079,35549,3
21671,33781,5
21671,36232,5
21671,41360,5
19759,35549,5
21636,48190,4
12574,35664,1
12574,34545,4
12574,26940,4
12574,41672,2
12574,35910,4
12574,47387,4
12574,37091,2
12574,29681,5
12574,31508,4
12574,27333,4
12574,28925,5
12574,41688,4
19474,44258,4
19474,42866,2
19474,34855,1
19474,39162,4
19474,25916,3
19474,43983,3
19474,34765,4
19474,36472,1
19474,38855,1
19474,33139,1
19474,30352,5
19474,37837,2
17496,31129,1
17496,37609,5
17496,36089,1
17496,48142,3
17496,47746,5
17496,36968,5
17496,43691,5
17496,28386,3
17496,37058,5
17496,33738,1
17496,34472,2
17496,48810,3
22257,38599,4
22257,49247,4
21747,27280,4
21747,37140,4
24221,44258,1
24221,42866,5
24221,34855,5
24221,39162,5
24221,25916,5
24221,43983,1
24221,34765,5
24221,36472,4
24221,38855,5
24221,33139,2
24221,30352,3
24221,37837,4
11512,48978,3
21756,27296,5
21756,29431,5
21756,31810,5
14360,36897,3
14360,25648,5
14360,44692,3
14360,31816,3
14904,43750,1
14904,36317,5
14904,40796,5
14904,46179,5
14904,45907,3
14904,32231,3
14904,29312,4
14904,31318,5
18687,31443,5
19424,29737,5
19424,25899,1
19424,33246,3
19424,43590,4
19424,45107,4
19424,29231,5
19424,43627,3
19424,32890,5
19424,49171,1
19424,34033,4
19424,32627,1
19424,25306,4
15009,37114,4
15009,39641,1
15009,26172,3
10327,48799,3
10327,48114,1
10327,44970,5
10327,47916,3
10327,40631,4
10327,45510,1
10327,49445,1
10327,27024,2
10327,38553,1
10327,46596,4
10327,44858,5
10327,34476,4
10081,27280,5
10081,37140,2
19411,44342,1
19411,32678,1
19411,43336,3
19411,49682,2
19411,26923,4
19411,48307,2
19411,33109,2
19411,42161,2
19411,29222,2
19411,35371,4
19411,30115,4
19411,35670,4
24054,30074,4
24054,47456,3
16299,44760,2
16299,42118,4
16299,39236,2
15566,43750,5
15566,36317,4
15566,40796,3
15566,46179,1
15566,45907,5
15566,32231,4
15566,29312,4
15566,31318,1
18919,49442,2
18919,34552,4
18919,46906,3
18919,31449,2
18919,27439,2
18919,49003,2
18919,32371,5
18919,40190,3
18919,34616,1
18919,26275,5
18919,33711,4
18919,32548,4
14179,27280,4
14179,37140,4
16638,31443,3
13844,48978,2
19503,49442,2
19503,34552,4
19503,46906,2
19503,31449,1
19503,27439,1
19503,49003,5
19503,32371,5
19503,40190,3
19503,34616,3
19503,26275,5
19503,33711,4
19503,32548,2
12534,41662,5
12534,48744,5
20557,39354,4
24626,28143,1
14738,34155,4
19180,27296,4
19180,29431,4
19180,31810,4
22147,42823,1
22147,36548,4
22147,31262,1
22147,30512,4
22147,38451,4
22147,41627,4
22147,36313,4
22147,36910,2
22147,34519,1
22147,26315,3
22147,36722,1
22147,28432,3
18243,46889,4
18243,26791,1
23046,31068,4
24917,25858,4
10299,41662,4
10299,48744,2
17808,29771,1
17808,49290,3
17808,34107,1
17808,49984,2
17808,34946,4
17808,37905,3
17808,34344,4
17808,46409,3
17808,40856,3
17808,30588,1
17808,35647,1
17808,47146,4
22319,29771,1
22319,49290,5
22319,34107,5
22319,49984,5
22319,34946,2
22319,37905,3
22319,34344,2
22319,46409,4
22319,40856,1
22319,30588,5
22319,35647,3
22319,47146,3
13996,40807,1
13996,35976,4
17838,36897,2
17838,25648,4
17838,44692,5
17838,31816,4
16509,48836,1
20913,38211,4
20462,48190,4
21035,41388,4
21035,32429,4
23531,44603,4
23531,25460,4
23531,26355,3
23531,49498,4
16849,39069,3
16849,31366,4
16849,32311,2
16849,32127,4
16849,37710,2
16849,42119,2
16849,45452,2
16849,40802,4
16849,40283,3
16849,42948,4
16849,27350,4
16849,38792,3
14172,30119,4
14172,40904,1
14172,30121,4
14172,32373,5
14172,45648,1
14172,49895,1
14172,29596,3
14172,26213,4
14172,26304,1
14172,33681,4
14172,36942,1
14172,43574,2
19374,44603,4
19374,25460,4
19374,26355,4
19374,49498,3
17700,41388,5
17700,32429,4
23415,27600,4
23415,28947,1
23415,25342,5
17418,41662,4
17418,48744,5
18702,31406,2
18702,42370,3
18702,47662,4
18702,25147,2
18702,40011,2
18702,46888,2
18702,35259,5
18702,47790,2
18702,33733,5
18702,49493,4
18702,38168,5
18702,25304,5
10741,49442,5
10741,34552,2
10741,46906,2
10741,31449,2
10741,27439,4
10741,49003,2
10741,32371,3
10741,40190,2
10741,34616,4
10741,26275,1
10741,33711,2
10741,32548,2
15269,27099,2
15269,30264,3
15269,31199,4
15269,41481,5
15269,39605,1
15269,38608,4
24193,44603,3
24193,25460,5
24193,26355,1
24193,49498,3
14492,35492,5
12425,39762,2
12425,47650,4
12425,30243,3
12425,42107,3
12425,47527,1
12425,30257,3
12425,26134,4
12425,46101,3
12425,45940,2
12425,49399,4
12425,49352,4
12425,42482,4
15744,35492,4
11827,48836,4
19222,44760,3
19222,42118,4
19222,39236,4
22509,27280,2
22509,37140,5
18814,49442,4
18814,34552,2
18814,46906,3
18814,31449,4
18814,27439,2
18814,49003,1
18814,32371,4
18814,40190,3
18814,34616,5
18814,26275,4
18814,33711,1
18814,32548,3
12008,33781,3
12008,36232,1
12008,41360,3
23587,31068,2
12077,35492,3
18818,34155,1
24975,41388,3
24975,32429,2
22929,46647,4
22929,34904,5
22929,28434,4
15023,44760,2
15023,42118,5
15023,39236,4
17234,44760,4
17234,42118,1
17234,39236,3
17130,35664,4
17130,34545,3
17130,26940,4
17130,41672,4
17130,35910,1
17130,47387,5
17130,37091,2
17130,29681,3
17130,31508,5
17130,27333,5
17130,28925,4
17130,41688,1
17499,38211,5
17086,41388,5
17086,32429,5
24679,43851,4
24679,46318,4
24679,39112,4
24679,33391,4
21373,44258,4
21373,42866,5
21373,34855,5
21373,39162,5
21373,25916,5
21373,43983,5
21373,34765,2
21373,36472,5
21373,38855,5
21373,33139,5
21373,30352,4
21373,37837,2
23357,48564,3
23357,48966,2
23357,47324,5
23357,29568,2
23357,49591,5
23357,49212,5
